school_id,school_id2,deptID,short_name,CTU Name,Total Members,Organizer,School Type,address,Zip,grade_cat,ES_Network,CTU Network,Geo Network,ward,Commissioner District,Congressional District,IL House,IL Senate,AREA_NUMBE,COMMUNITY,CommSide,planning zone
609723,609723,47041,MARSHALL HS,Marshall Metro High School,30,Christopher Baehrend,Neighborhood,3250 W ADAMS ST,60624,HS,5,015,15,28,1,7,10,5,27,EAST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610056,610056,24381,MASON,Mason Elem School,23,Tennille Evans,Small,4217 W 18TH ST,60623,ES,7,05B,7,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Pilsen-Little Village
609724,609724,46241,MATHER HS,Mather High School,144,James Cavallero,Neighborhood,5835 N LINCOLN AVE,60659,HS,2,014,14,40,10,5,13,7,2,WEST RIDGE,Far North Side,Ravenswood
610059,610059,24401,MAYER,Mayer Elem School,62,Linda Perales,Magnet,2250 N CLIFTON AVE,60614,ES,4,04B,4,43,12,5,10,5,7,LINCOLN PARK,North Side,Logan-Lincoln Park
610290,610290,26321,MAYS,Mays Academy,27,Tennille Evans,Neighborhood,6656 S NORMAL BLVD,60621,ES,11,11A,11,6,2,1,6,3,68,ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
609968,609968,23551,MCAULIFFE,"McAuliffe, C. Elem. School",49,Jhoanna Maldonado,Neighborhood,1841 N SPRINGFIELD AVE,60647,ES,4,04A,4,26,8,3,4,2,20,HERMOSA,Northwest Side,Logan-Lincoln Park
610063,610063,24431,MCCORMICK,McCormick Elem School,52,Jhoanna Maldonado,Neighborhood,2712 S SAWYER AVE,60623,ES,7,07A,7,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610269,610269,26201,MCCUTCHEON,McCutcheon Elem School,38,Christopher Baehrend,Neighborhood,4865 N SHERIDAN RD,60640,ES,2,02B,2,46,10,9,13,7,3,UPTOWN,Far North Side,Ravenswood
610066,610066,29181,MCDADE,McDade Classical School,15,Lashawn Wallace,Classical,8801 S INDIANA AVE,60619,ES,12,12B,12,6,4,1,34,17,44,CHATHAM,Far Southeast Side,Chatham-South Shore
610312,610312,26421,MCDOWELL,McDowell Elem School,14,Lashawn Wallace,Neighborhood,1419 E 89TH ST,60619,ES,12,12B,12,8,4,1,33,17,48,CALUMET HEIGHTS,Far Southeast Side,Chatham-South Shore
610067,610067,24451,MCKAY,McKay Elem School,51,Christopher Baehrend,Neighborhood,6901 S FAIRFIELD AVE,60629,ES,10,10B,10,17,2,7,32,16,66,CHICAGO LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610282,610282,26301,MCNAIR,McNair School of Excellence,37,Tennille Evans,Neighborhood,4820 W WALTON ST,60651,ES,3,AUSL-W,3,37,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
610070,610070,24471,MCPHERSON,McPherson Elem School,65,Christopher Baehrend,Neighborhood,4728 N WOLCOTT AVE,60640,ES,2,02B,2,47,10,5,13,7,4,LINCOLN SQUARE,North Side,Ravenswood
610293,610293,26351,MELODY,Melody Elem School,35,Tennille Evans,Neighborhood,3937 W WILCOX ST,60624,ES,5,05B,5,28,1,7,10,5,26,WEST GARFIELD PARK,West Side,Humboldt Park-Garfield W-N Lawndale
609902,609902,31061,METCALFE,Metcalfe Magnet School,26,Jhoanna Maldonado,Neighborhood,12339 S NORMAL AVE,60628,ES,13,13A,13,9,5,1,28,14,53,WEST PULLMAN,Far Southeast Side,Far South Side - Far East Side
610062,610062,24421,MINOSO,Minoso Elem School (formerly McClellan),32,Tennille Evans,Neighborhood,3527 S WALLACE ST,60609,ES,6,06B,6,11,11,7,24,12,60,BRIDGEPORT,South Side,Near N-Near W-Loop-BridgePort-Chinatown
610171,610171,25331,MIRELES,Mireles Academy,38,Lashawn Wallace,Neighborhood,9000 S EXCHANGE AVE,60617,ES,12,12B,12,10,4,2,25,13,46,SOUTH CHICAGO,Far Southeast Side,Chatham-South Shore
610073,610073,24511,MITCHELL,Mitchell Elem School,34,Jhoanna Maldonado,Neighborhood,2233 W OHIO ST,60612,ES,5,05A,5,36,1,7,4,2,24,WEST TOWN,West Side,Humboldt Park-Garfield W-N Lawndale
610276,610276,26251,MOLLISON,Mollison Elem School,28,James Cavallero,Neighborhood,4415 S DR MARTIN L KING JR DR,60653,ES,9,09A,9,3,3,7,5,3,38,GRAND BOULEVARD,South Side,Bronzeville-Hyde Park-Woodlawn
610203,610203,25631,MONARCAS ACADEMY,Monarcas Elem School (formerly Tonti),68,Linda Perales,Neighborhood,5815 S HOMAN AVE,60629,ES,8,08B,8,14,7,4,1,1,63,GAGE PARK,Southwest Side,McKinley Park
610074,610074,24531,MONROE,Monroe Elem School,63,Jhoanna Maldonado,Neighborhood,3651 W SCHUBERT AVE,60647,ES,4,04A,4,35,8,3,39,20,22,LOGAN SQUARE,North Side,Logan-Lincoln Park
400116,400116,66591,MONTESSORI ENGLEWOOD,,,,Charter,6936 S HERMITAGE AVE,60636,ES,11,0,11,17,2,7,32,16,67,WEST ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610076,610076,24551,MOOS,Moos Elem School,50,Jhoanna Maldonado,Neighborhood,1711 N CALIFORNIA AVE,60647,ES,5,05A,5,26,8,3,3,2,24,WEST TOWN,West Side,Humboldt Park-Garfield W-N Lawndale
609725,609725,46251,MORGAN PARK HS,Morgan Park High School,87,Christopher Baehrend,Neighborhood,1744 W PRYOR AVE,60643,HS,10,016,16,19,11,1,35,18,75,MORGAN PARK,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610077,610077,24571,MORRILL,Morrill Elem School,42,Jhoanna Maldonado,Neighborhood,6011 S ROCKWELL ST,60629,ES,10,10A,10,16,11,7,6,3,66,CHICAGO LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610257,610257,26091,MORTON,Morton School of Excellence,29,Jhoanna Maldonado,Neighborhood,431 N TROY ST,60612,ES,5,AUSL-W,5,27,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
609804,609804,22271,MOSAIC,Mosaic Elem School (formerly Boone),68,James Cavallero,Neighborhood,6710 N WASHTENAW AVE,60645,ES,2,02A,2,50,13,9,16,8,2,WEST RIDGE,Far North Side,Ravenswood
610082,610082,24591,MOUNT GREENWOOD,Mt. Greenwood Elementary School,72,Christopher Baehrend,Neighborhood,10841 S HOMAN AVE,60655,ES,10,10C,10,19,11,6,35,18,74,MOUNT GREENWOOD,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610086,610086,24601,MOUNT VERNON,Mt. Vernon Elem School,27,Lashawn Wallace,Neighborhood,10540 S MORGAN ST,60643,ES,13,13A,13,21,5,1,27,14,73,WASHINGTON HEIGHTS,Far Southwest Side,Far South Side - Far East Side
400178,400178,66911,MOVING EVEREST,,,,Charter,416 N. LARAMIE AVE,60644,ES,3,0,3,37,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
610088,610088,24611,MOZART,Mozart Elem School,47,Jhoanna Maldonado,Neighborhood,2200 N HAMLIN AVE,60647,ES,4,04A,4,35,8,3,3,2,22,LOGAN SQUARE,North Side,Logan-Lincoln Park
610385,610385,55181,MULTICULTURAL ARTS HS,Multicultural Arts School,30,Christopher Baehrend,Small,3120 S KOSTNER AVE,60623,HS,7,015,15,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610089,610089,24621,MURPHY,Murphy Elem School,50,James Cavallero,Neighborhood,3539 W GRACE ST,60618,ES,1,01C,1,35,8,3,40,20,16,IRVING PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
610090,610090,29221,MURRAY,Murray Language Academy,34,Jhoanna Maldonado,Magnet,5335 S KENWOOD AVE,60615,ES,9,09B,9,5,3,1,25,13,41,HYDE PARK,South Side,Bronzeville-Hyde Park-Woodlawn
400050,400050,66271,NAMASTE,Namaste Charter School,45,Linda Perales,Charter,3737 S PAULINA ST,60609,ES,8,CTUA2,8,12,11,4,24,12,59,MCKINLEY PARK,Southwest Side,McKinley Park
610092,610092,24641,NASH,Nash Elem School,26,Tennille Evans,Neighborhood,4837 W ERIE ST,60644,ES,3,03B,3,37,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
610231,610231,32031,NATIONAL TEACHERS,National Teachers Academy,54,Tennille Evans,Neighborhood,55 W CERMAK RD,60616,ES,6,AUSL-S,6,3,2,7,6,3,33,NEAR SOUTH SIDE,Central,Near N-Near W-Loop-BridgePort-Chinatown
610093,610093,24651,NEIL,Neil Elem School,32,Lashawn Wallace,Neighborhood,8555 S MICHIGAN AVE,60619,ES,12,12B,12,6,4,1,34,17,44,CHATHAM,Far Southeast Side,Chatham-South Shore
610094,610094,24661,NETTELHORST,Nettelhorst Elem School,55,Linda Perales,Neighborhood,3252 N BROADWAY ST,60657,ES,4,04B,4,44,10,5,12,6,6,LAKE VIEW,North Side,Logan-Lincoln Park
610284,610284,22071,NEW FIELD,New Field Primary School,47,James Cavallero,Neighborhood,1707 W MORSE AVE,60626,ES,2,02A,2,49,13,9,14,7,1,ROGERS PARK,Far North Side,Ravenswood
610193,610193,25541,NEW SULLIVAN,New Sullivan Elem. School,41,Lashawn Wallace,Neighborhood,8331 S MACKINAW AVE,60617,ES,12,12A,12,10,4,2,25,13,46,SOUTH CHICAGO,Far Southeast Side,Chatham-South Shore
610095,610095,29231,NEWBERRY,Newberry Magnet School,36,Linda Perales,Magnet,700 W WILLOW ST,60614,ES,4,04B,4,43,12,5,12,6,7,LINCOLN PARK,North Side,Logan-Lincoln Park
609793,609793,22181,NICHOLSON,Nicholson Elem School,42,Tennille Evans,Neighborhood,6006 S PEORIA ST,60621,ES,11,11A,11,16,2,7,6,3,68,ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610096,610096,24671,NIGHTINGALE,Nightingale Elem School,82,Linda Perales,Neighborhood,5250 S ROCKWELL ST,60632,ES,8,08A,8,14,7,4,1,1,63,GAGE PARK,Southwest Side,McKinley Park
609961,609961,31101,NINOS HEROES,Ninos Heroes Magnet School,30,Lashawn Wallace,Neighborhood,8344 S COMMERCIAL AVE,60617,ES,12,12A,12,7,4,2,26,13,46,SOUTH CHICAGO,Far Southeast Side,Chatham-South Shore
610097,610097,24681,NIXON,Nixon Elem School,49,Jhoanna Maldonado,Neighborhood,2121 N KEELER AVE,60639,ES,4,04A,4,35,8,3,3,2,20,HERMOSA,Northwest Side,Logan-Lincoln Park
400058,400058,66091,NLCP - CHRISTIANA HS,,,,Charter,1615 S. CHRISTIANA AVE.,60623,HS,5,0,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
400059,400059,66092,NLCP - COLLINS HS,,,,Charter,1313 S SACRAMENTO DR,60623,HS,5,0,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
610098,610098,24691,NOBEL,Nobel Elem School,53,Jhoanna Maldonado,Neighborhood,4127 W HIRSCH ST,60651,ES,5,05A,5,36,8,3,4,2,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
400170,400170,66578,NOBLE - ACADEMY HS,,,,Charter,1443 N OGDEN AVE,60610,HS,4,0,4,27,3,7,9,5,8,NEAR NORTH SIDE,Central,Logan-Lincoln Park
400157,400157,66577,NOBLE - BAKER HS,,,,Charter,2710 E 89TH ST,60617,HS,12,0,12,7,4,1,25,13,46,SOUTH CHICAGO,Far Southeast Side,Chatham-South Shore
400097,400097,66572,NOBLE - BULLS HS,,,,Charter,2040 W ADAMS ST,60612,HS,6,0,6,27,2,7,10,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
400156,400156,66576,NOBLE - BUTLER HS,,,,Charter,821 E 103RD ST,60628,HS,13,0,13,9,4,2,34,17,50,PULLMAN,Far Southeast Side,Far South Side - Far East Side
400052,400052,66146,NOBLE - COMER,,,,Charter,7131 SOUTH CHICAGO AVE,60619,HS,12,0,12,5,3,1,5,3,69,GREATER GRAND CROSSING,South Side,Chatham-South Shore
400118,400118,66575,NOBLE - DRW HS,,,,Charter,931 S HOMAN AVE,60624,HS,5,0,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
400053,400053,66145,NOBLE - GOLDER HS,,,,Charter,1454 W SUPERIOR ST,60642,HS,6,0,6,27,2,7,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
400117,400117,66574,NOBLE - HANSBERRY HS,,,,Charter,8748 S ABERDEEN ST,60620,HS,11,0,11,21,4,1,27,14,71,AUBURN GRESHAM,Far Southwest Side,Englewood-Auburn Gresham
400169,400169,66149,NOBLE - ITW SPEER HS,,,,Charter,5321 W GRAND AVE,60639,HS,3,0,3,37,8,3,4,2,19,BELMONT CRAGIN,Northwest Side,Belmont-Austin
400106,400106,66148,NOBLE - JOHNSON HS,,,,Charter,6350 S STEWART AVE,60621,HS,11,0,11,20,2,1,6,3,68,ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
400179,400179,66579,NOBLE - MANSUETO HS,,,,Charter,2911 W 47TH ST,60632,HS,8,0,8,14,7,4,1,1,58,BRIGHTON PARK,Southwest Side,McKinley Park
400098,400098,66573,NOBLE - MUCHIN HS,,,,Charter,1 N STATE ST,60602,HS,6,0,6,34,2,7,5,3,32,LOOP,Central,Near N-Near W-Loop-BridgePort-Chinatown
400051,400051,66141,NOBLE - NOBLE HS,,,,Charter,1010 N NOBLE ST,60642,HS,6,0,6,1,12,7,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
400054,400054,66142,NOBLE - PRITZKER HS,,,,Charter,4131 W CORTLAND AVE,60639,HS,4,0,4,26,8,3,4,2,20,HERMOSA,Northwest Side,Logan-Lincoln Park
400055,400055,66143,NOBLE - RAUNER HS,,,,Charter,1337 W OHIO ST,60642,HS,6,0,6,1,2,7,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
400056,400056,66144,NOBLE - ROWE CLARK HS,,,,Charter,3645 W CHICAGO AVE,60624,HS,5,0,5,27,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
400057,400057,66147,NOBLE - UIC HS,,,,Charter,1231 S DAMEN AVE,60608,HS,6,0,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610354,610354,26841,NORTH RIVER,North River Elem. School,25,James Cavallero,Small,3729 W LELAND AVE,60625,ES,1,01C,1,33,12,3,40,20,14,ALBANY PARK,Far North Side,Saug-ReedDunning-AlbanyPk
609691,609691,46431,NORTH-GRAND HS,North-Grand H.S.,99,Christopher Baehrend,Neighborhood,4338 W WABANSIA AVE,60639,HS,5,015,15,26,8,3,4,2,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
609744,609744,49021,NORTHSIDE LEARNING HS,Northside Learning Center,49,James Cavallero,Special Education,3730 W BRYN MAWR AVE,60659,HS,1,014,14,39,10,5,15,8,13,NORTH PARK,Far North Side,Saug-ReedDunning-AlbanyPk
609749,609749,46061,NORTHSIDE PREP HS,Northside College Prep. H.S.,83,James Cavallero,Selective enrollment,5501 N KEDZIE AVE,60625,HS,1,01C,14,39,10,5,15,8,13,NORTH PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610051,610051,41121,NORTHWEST,Northwest Middle School,40,James Cavallero,Neighborhood,5252 W PALMER ST,60639,ES,3,03A,3,36,8,3,3,2,19,BELMONT CRAGIN,Northwest Side,Belmont-Austin
610099,610099,24711,NORWOOD PARK,Norwood Park Elem School,31,James Cavallero,Neighborhood,5900 N NINA AVE,60631,ES,1,01A,1,41,9,5,20,10,10,NORWOOD PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610101,610101,24731,OGDEN ES,Ogden International School,140,Christopher Baehrend,Neighborhood,24 W WALTON ST,60610,ES,6,015,15,2,12,5,12,6,8,NEAR NORTH SIDE,Central,Near N-Near W-Loop-BridgePort-Chinatown
610529,610529,24731,OGDEN HS,Ogden International School,140,Christopher Baehrend,Magnet,1250 W ERIE ST,60642,HS,6,015,15,27,2,7,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610102,610102,24741,OGLESBY,Oglesby Elem School,26,Lashawn Wallace,Neighborhood,7646 S GREEN ST,60620,ES,11,11C,11,17,3,1,31,16,71,AUBURN GRESHAM,Far Southwest Side,Englewood-Auburn Gresham
610103,610103,24751,OKEEFFE,O'Keeffe Elem School,43,Lashawn Wallace,Neighborhood,6940 S MERRILL AVE,60649,ES,12,AUSL-S,12,5,3,2,25,13,43,SOUTH SHORE,South Side,Chatham-South Shore
610569,610569,65013,OMBUDSMAN - NORTHWEST HS,,,,Alternative,7500 N HARLEM AVE,60631,HS,1,0,1,41,9,9,20,10,9,EDISON PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610593,610593,69617,OMBUDSMAN - ROSELAND HS,,,,Alternative,10928 S HALSTED ST,60643,HS,13,0,13,21,5,1,27,14,75,MORGAN PARK,Far Southwest Side,Far South Side - Far East Side
610570,610570,65014,OMBUDSMAN - SOUTH HS,,,,Alternative,6057 S. WESTERN AVE,60636,HS,10,0,10,16,11,7,6,3,66,CHICAGO LAWN,Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610571,610571,65015,OMBUDSMAN - WEST HS,,,,Alternative,2401 W. CONGRESS PKWY,60612,HS,6,0,6,28,2,7,9,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610104,610104,24761,ONAHAN,Onahan Elem School,55,James Cavallero,Neighborhood,6634 W RAVEN ST,60631,ES,1,01A,1,41,10,5,20,10,10,NORWOOD PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610105,610105,24771,ORIOLE PARK,Oriole Park Elem School,50,James Cavallero,Neighborhood,5424 N OKETO AVE,60656,ES,1,01A,1,41,10,5,20,10,10,NORWOOD PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610329,610329,31281,OROZCO,Orozco Comm Academy,31,Linda Perales,Neighborhood,1940 W 18TH ST,60608,ES,7,07B,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
610389,610389,28151,ORR HS,Orr Academy High School,28,Christopher Baehrend,Neighborhood,730 N PULASKI RD,60624,HS,5,AUSL-W,15,37,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
609950,609950,23411,ORTIZ DE DOMINGUEZ,Dominguez Elementary School,36,Linda Perales,Neighborhood,3000 S LAWNDALE AVE,60623,ES,7,07A,7,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610107,610107,24791,OTIS,Otis Elem School,35,Tennille Evans,Neighborhood,525 N ARMOUR ST,60642,ES,6,06A,6,1,2,7,10,5,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610108,610108,24801,OTOOLE,O'Toole Elem School,27,Tennille Evans,Neighborhood,6550 S SEELEY AVE,60636,ES,11,11A,11,16,2,7,6,3,67,WEST ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610109,610109,29241,OWEN,"Owen, W. Scholastic Acad.",20,Christopher Baehrend,Magnet,8247 S CHRISTIANA AVE,60652,ES,10,10B,10,18,3,1,31,16,70,ASHBURN,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
609943,609943,23351,OWENS,"Owens, J. Elem. Comm. Academy",33,Lashawn Wallace,Neighborhood,12302 S STATE ST,60628,ES,13,13B,13,9,5,1,28,14,53,WEST PULLMAN,Far Southeast Side,Far South Side - Far East Side
610111,610111,24821,PALMER,Palmer Elem School,58,,Neighborhood,5051 N KENNETH AVE,60630,ES,1,01B,1,39,12,5,15,8,14,ALBANY PARK,Far North Side,Saug-ReedDunning-AlbanyPk
610115,610115,24841,PARK MANOR,Park Manor Elem School,23,Lashawn Wallace,Neighborhood,7037 S RHODES AVE,60637,ES,12,12A,12,6,3,1,32,16,69,GREATER GRAND CROSSING,South Side,Chatham-South Shore
610112,610112,31181,PARKER,Parker Comm Academy,38,Tennille Evans,Neighborhood,6800 S STEWART AVE,60621,ES,11,11A,11,6,2,1,32,16,68,ENGLEWOOD,Southwest Side,Englewood-Auburn Gresham
610116,610116,31201,PARKSIDE,Parkside Comm Academy,26,Lashawn Wallace,Neighborhood,6938 S EAST END AVE,60649,ES,12,12A,12,5,3,2,26,13,43,SOUTH SHORE,South Side,Chatham-South Shore
610117,610117,24851,PASTEUR,Pasteur Elem School,52,Linda Perales,Neighborhood,5825 S KOSTNER AVE,60629,ES,8,08A,8,13,11,4,22,11,62,WEST ELSDON,Southwest Side,McKinley Park
610557,610557,65018,PATHWAYS - ASHBURN HS,,,,Alternative,3284 W 87TH ST,60652,HS,10,0,10,18,3,1,31,16,70,ASHBURN,Far Southwest Side,Midway-Chgo Lawn-Ashburn-Beverly
610568,610568,65016,PATHWAYS - AVONDALE HS,,,,Alternative,3100 W BELMONT AVE,60618,HS,4,0,4,33,12,3,40,20,21,AVONDALE,North Side,Logan-Lincoln Park
400173,400173,66801,PATHWAYS - BRIGHTON PARK HS,,,,Alternative,3124 W. 47TH STREET,60632,HS,8,0,8,14,7,4,23,12,58,BRIGHTON PARK,Southwest Side,McKinley Park
610594,610594,69618,PATHWAYS - HUMBOLDT PARK HS,,,,Alternative,2421 W DIVISION ST,60622,HS,5,0,5,26,1,3,4,2,24,WEST TOWN,West Side,Humboldt Park-Garfield W-N Lawndale
609680,609680,70020,PAYTON HS,Payton College Prep.,95,Tennille Evans,Selective enrollment,1034 N WELLS ST,60610,HS,6,06A,15,27,12,7,12,6,8,NEAR NORTH SIDE,Central,Near N-Near W-Loop-BridgePort-Chinatown
610386,610386,67021,PEACE AND EDUCATION HS,Peace & Ed. Coal. Altr. H.S.,30,Linda Perales,Alternative,4946 S PAULINA ST,60609,HS,8,08B,16,20,7,4,6,3,61,NEW CITY,Southwest Side,McKinley Park
610120,610120,24871,PECK,Peck Elem School,85,Linda Perales,Neighborhood,3826 W 58TH ST,60629,ES,8,08A,8,23,7,4,22,11,62,WEST ELSDON,Southwest Side,McKinley Park
610122,610122,24891,PEIRCE,Peirce Elem School,98,Christopher Baehrend,Neighborhood,1423 W BRYN MAWR AVE,60640,ES,2,02B,2,48,10,9,14,7,77,EDGEWATER,Far North Side,Ravenswood
610123,610123,24911,PENN,Penn Elem School,25,Tennille Evans,Neighborhood,1616 S AVERS AVE,60623,ES,7,05B,5,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Pilsen-Little Village
609872,609872,22861,PEREZ,Perez Elem School,30,Linda Perales,Neighborhood,1241 W 19TH ST,60608,ES,7,07B,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
610126,610126,29251,PERSHING,Pershing East Magnet School,41,James Cavallero,Magnet,3200 S CALUMET AVE,60616,ES,9,09A,9,4,3,1,5,3,35,DOUGLAS,South Side,Bronzeville-Hyde Park-Woodlawn
400064,400064,66051,PERSPECTIVES - JOSLIN HS,,,,Charter,1930 S ARCHER AVE,60616,HS,6,0,6,3,2,7,6,3,33,NEAR SOUTH SIDE,Central,Near N-Near W-Loop-BridgePort-Chinatown
400061,400061,66052,PERSPECTIVES - LEADERSHIP HS,,,,Charter,8522 S LAFAYETTE AVE,60620,HS,11,0,11,21,4,1,34,17,44,CHATHAM,Far Southeast Side,Englewood-Auburn Gresham
400066,400066,66056,PERSPECTIVES - MATH & SCI HS,,,,Charter,3663 S WABASH AVE,60653,HS,9,0,9,3,3,1,5,3,35,DOUGLAS,South Side,Bronzeville-Hyde Park-Woodlawn
400062,400062,66053,PERSPECTIVES - TECH HS,,,,Charter,8522 S LAFAYETTE AVE,60620,HS,11,0,11,21,4,1,34,17,44,CHATHAM,Far Southeast Side,Englewood-Auburn Gresham
610127,610127,24941,PETERSON,Peterson Elem. School,80,James Cavallero,Neighborhood,5510 N CHRISTIANA AVE,60625,ES,1,01C,1,39,10,5,15,8,13,NORTH PARK,Far North Side,Saug-ReedDunning-AlbanyPk
609727,609727,46261,PHILLIPS HS,Phillips High School,48,Lashawn Wallace,Neighborhood,244 E PERSHING RD,60653,HS,9,AUSL-S,17,3,3,1,5,3,35,DOUGLAS,South Side,Bronzeville-Hyde Park-Woodlawn
610304,610304,55011,PHOENIX MILITARY HS,Phoenix Mil. Acad.,35,Tennille Evans,Military academy,145 S CAMPBELL AVE,60612,HS,6,06A,6,27,2,7,10,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
610106,610106,24781,PICCOLO,Piccolo Specialty School,60,Jhoanna Maldonado,Neighborhood,1040 N KEELER AVE,60651,ES,5,AUSL-W,5,37,1,3,4,2,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610129,610129,24961,PICKARD,Pickard Elem School,34,Linda Perales,Neighborhood,2301 W 21ST PL,60608,ES,7,07B,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
610013,610013,31141,PILSEN,Pilsen Comm Academy,33,Linda Perales,Neighborhood,1420 W 17TH ST,60608,ES,7,07B,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
610130,610130,24971,PIRIE,Pirie Elem School,21,Lashawn Wallace,Neighborhood,650 E 85TH ST,60619,ES,12,12B,12,6,4,1,34,17,44,CHATHAM,Far Southeast Side,Chatham-South Shore
610131,610131,24981,PLAMONDON,Plamondon Elem School,21,Tennille Evans,Neighborhood,2642 W 15TH PL,60608,ES,5,05B,5,28,7,7,9,5,29,NORTH LAWNDALE,West Side,Humboldt Park-Garfield W-N Lawndale
400068,400068,63021,PLATO,,,,Contract,5545 W HARRISON ST,60644,ES,3,0,3,29,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
610132,610132,29261,POE,Poe Classical School,17,Lashawn Wallace,Classical,10538 S LANGLEY AVE,60628,ES,13,13B,13,9,4,2,34,17,50,PULLMAN,Far Southeast Side,Far South Side - Far East Side
400069,400069,67081,POLARIS,,,,Charter,620 N SAWYER AVE,60624,ES,5,0,5,27,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610135,610135,25011,PORTAGE PARK,Portage Park Elem School,69,,Neighborhood,5330 W BERTEAU AVE,60641,ES,1,01B,1,38,12,3,19,10,15,PORTAGE PARK,Northwest Side,Saug-ReedDunning-AlbanyPk
610281,610281,26291,POWELL,Powell Elem School,42,Lashawn Wallace,Neighborhood,7511 S SOUTH SHORE DR,60649,ES,12,12A,12,7,4,2,25,13,43,SOUTH SHORE,South Side,Chatham-South Shore
610136,610136,25021,PRESCOTT,Prescott Elem School,37,Jhoanna Maldonado,Neighborhood,1632 W WRIGHTWOOD AVE,60614,ES,4,04C,4,32,12,5,40,20,7,LINCOLN PARK,North Side,Logan-Lincoln Park
610533,610533,22581,PRIETO,Prieto Academy,66,James Cavallero,Neighborhood,2231 N CENTRAL AVE,60639,ES,3,03A,3,36,8,3,3,2,19,BELMONT CRAGIN,Northwest Side,Belmont-Austin
610229,610229,25871,PRITZKER,"Pritzker, A N  Elem School",50,Tennille Evans,Regional gifted center,2009 W SCHILLER ST,60622,ES,6,06A,6,1,12,7,3,2,24,WEST TOWN,West Side,Near N-Near W-Loop-BridgePort-Chinatown
609679,609679,53041,PROSSER HS,Prosser Voc High School,100,Christopher Baehrend,Career academy,2148 N LONG AVE,60639,HS,3,015,15,36,8,3,3,2,19,BELMONT CRAGIN,Northwest Side,Belmont-Austin
